"Ytrain","PC1","PC2","sexFemale","age","raceAfrican.American","raceAsian","raceCaucasian","raceHispanic","raceOther","juv_fel_count","juv_misd_count","juv_other_count","priors_count","c_charge_degreeM","log.age.","log.juv_fel_count.","log.juv_misd_count.","log.juv_other_count.","log.priors_count."
1,1.53333667432546,-1.86206174359474,0,52,0,0,1,0,0,0,0,0,2,0,3.97029191355212,0,0,0,1.09861228866811
2,0.739371501582704,-2.20796162529581,0,51,1,0,0,0,0,0,0,0,4,1,3.95124371858143,0,0,0,1.6094379124341
2,-0.300298129180785,-3.2850465620239,1,45,0,0,0,0,0,0,0,0,15,0,3.8286413964891,0,0,0,2.77258872223978
2,-0.857914125243421,-4.9861582247082,0,55,1,0,0,0,0,0,0,0,21,0,4.02535169073515,0,0,0,3.09104245335832
1,1.84994357573403,-1.08233661145292,1,49,0,0,1,0,0,0,0,0,1,0,3.91202300542815,0,0,0,0.693147180559945
2,-0.790488587373771,-0.321615309645135,1,26,1,0,0,0,0,0,0,0,9,1,3.29583686600433,0,0,0,2.30258509299405
1,2.18709177693645,-0.294295066134441,1,47,0,0,1,0,0,0,0,0,0,0,3.87120101090789,0,0,0,0
1,0.73665832402274,1.84224760989317,0,27,1,0,0,0,0,0,0,0,0,1,3.3322045101752,0,0,0,0
2,-4.59994855406001,0.224367839849472,0,25,0,0,1,0,0,0,2,0,5,1,3.25809653802148,0,1.09861228866811,0,1.79175946922805
2,-2.91057317852456,1.97897268634715,0,21,1,0,0,0,0,0,1,0,1,0,3.09104245335832,0,0.693147180559945,0,0.693147180559945
2,-4.2293006427168,-2.72222165507644,0,37,1,0,0,0,0,0,0,1,26,0,3.63758615972639,0,0,0.693147180559945,3.29583686600433
1,0.227534906227145,2.64368001499358,0,21,1,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0
2,-0.563866084955119,0.518630772861053,0,25,1,0,0,0,0,0,0,0,4,0,3.25809653802148,0,0,0,1.6094379124341
2,-0.123001371931811,0.623723501752027,1,27,1,0,0,0,0,0,0,0,3,0,3.3322045101752,0,0,0,1.38629436111989
2,0.417713813916336,0.0673752600494393,0,30,0,0,1,0,0,0,0,0,3,0,3.43398720448515,0,0,0,1.38629436111989
1,2.94652560354403,-2.22857369541988,0,70,0,0,1,0,0,0,0,0,0,1,4.26267987704132,0,0,0,0
2,-0.210455691605991,-2.15699259223767,0,37,0,0,1,0,0,0,0,0,11,0,3.63758615972639,0,0,0,2.484906649788
2,0.257350640120664,-2.03486681530309,0,46,1,0,0,0,0,0,0,0,5,0,3.85014760171006,0,0,0,1.79175946922805
2,0.800231312188384,-1.04861093731159,0,40,0,0,0,0,1,0,0,0,4,1,3.71357206670431,0,0,0,1.6094379124341
2,-2.24995156073333,1.10492927579173,0,20,1,0,0,0,0,1,0,0,1,0,3.04452243772342,0.693147180559945,0,0,0.693147180559945
2,-1.08173896800599,-3.582189829971,0,43,1,0,0,0,0,0,0,0,18,0,3.78418963391826,0,0,0,2.94443897916644
1,-1.05623262163115,-2.73028634463737,0,38,1,0,0,0,0,0,0,0,15,0,3.66356164612965,0,0,0,2.77258872223978
1,0.68902575686947,1.52238050027795,0,29,1,0,0,0,0,0,0,0,0,0,3.40119738166216,0,0,0,0
2,-0.311993124603432,-1.61110902472223,0,37,1,0,0,0,0,0,0,0,8,1,3.63758615972639,0,0,0,2.19722457733622
1,0.704397691628797,-0.699497065386839,0,38,0,0,0,1,0,0,0,0,3,0,3.66356164612965,0,0,0,1.38629436111989
1,1.29622372422038,1.86711475999885,1,27,0,0,1,0,0,0,0,0,0,0,3.3322045101752,0,0,0,0
2,0.964842380025272,3.12925125767934,1,20,0,0,0,0,1,0,0,0,0,1,3.04452243772342,0,0,0,0
1,1.97526732580554,0.0525571773232104,0,44,0,0,0,1,0,0,0,0,0,1,3.80666248977032,0,0,0,0
1,0.184779909043628,-0.640159993316917,0,31,0,0,1,0,0,0,0,0,6,1,3.46573590279973,0,0,0,1.94591014905531
2,-0.181761409905052,0.235145761651197,0,29,1,0,0,0,0,0,0,0,3,0,3.40119738166216,0,0,0,1.38629436111989
2,0.0567633368790386,-3.49496378250332,0,48,0,0,1,0,0,0,0,0,13,0,3.89182029811063,0,0,0,2.63905732961526
1,1.05819563138202,1.59265533355287,1,30,1,0,0,0,0,0,0,0,0,1,3.43398720448515,0,0,0,0
2,0.512474626557009,1.14534880841159,1,25,0,0,1,0,0,0,0,0,2,0,3.25809653802148,0,0,0,1.09861228866811
1,0.32592590249069,-0.996872940310464,0,40,1,0,0,0,0,0,0,0,3,0,3.71357206670431,0,0,0,1.38629436111989
2,1.39084947836964,-1.76216285670697,1,49,0,0,1,0,0,0,0,0,3,0,3.91202300542815,0,0,0,1.38629436111989
2,-0.102108425466367,0.124280132680155,0,26,0,0,1,0,0,0,0,0,5,0,3.29583686600433,0,0,0,1.79175946922805
1,-1.73142898681551,0.767186334777357,0,31,0,0,0,1,0,0,1,0,1,1,3.46573590279973,0,0.693147180559945,0,0.693147180559945
1,2.25292576924478,-2.15387787945433,0,61,0,0,1,0,0,0,0,0,1,1,4.12713438504509,0,0,0,0.693147180559945
1,0.616309699763624,0.36183423141669,0,30,0,0,1,0,0,0,0,0,2,0,3.43398720448515,0,0,0,1.09861228866811
1,2.69698676365564,-1.62481027439174,0,62,0,0,1,0,0,0,0,0,0,1,4.14313472639153,0,0,0,0
2,0.414262241227513,0.397979331305639,1,27,0,0,1,0,0,0,0,0,4,1,3.3322045101752,0,0,0,1.6094379124341
1,0.423204578543353,-2.94559391677035,0,48,0,0,1,0,0,0,0,0,9,0,3.89182029811063,0,0,0,2.30258509299405
1,1.90978102408728,0.377974560427536,1,40,0,0,1,0,0,0,0,0,0,0,3.71357206670431,0,0,0,0
1,0.961847642071611,2.14805625227085,0,24,0,0,1,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0
2,0.29153990678368,2.48808895839959,0,22,1,0,0,0,0,0,0,0,0,0,3.13549421592915,0,0,0,0
2,-0.141898431679673,-0.0706819496370933,0,30,1,0,0,0,0,0,0,0,4,1,3.43398720448515,0,0,0,1.6094379124341
1,2.7290744900416,-1.70246698473143,0,63,0,0,1,0,0,0,0,0,0,1,4.15888308335967,0,0,0,0
1,2.05277349588811,-0.135306665210931,0,46,0,0,0,1,0,0,0,0,0,1,3.85014760171006,0,0,0,0
2,-2.01901670310219,1.07517882315922,1,21,1,0,0,0,0,1,0,0,1,0,3.09104245335832,0.693147180559945,0,0,0.693147180559945
2,-0.342647115372679,0.62590863882822,0,26,1,0,0,0,0,0,0,0,3,0,3.29583686600433,0,0,0,1.38629436111989
2,0.83233037768626,-0.938774622918965,0,39,0,0,1,0,0,0,0,0,3,0,3.68887945411394,0,0,0,1.38629436111989
2,1.52142952627916,1.68445010724457,1,30,0,0,0,1,0,0,0,0,0,1,3.43398720448515,0,0,0,0
2,-1.2481277336779,-1.94509292738669,0,32,1,0,0,0,0,0,0,0,14,0,3.49650756146648,0,0,0,2.70805020110221
1,0.44504246140811,2.55083457040516,0,22,1,0,0,0,0,0,0,0,0,1,3.13549421592915,0,0,0,0
1,2.44550293530151,-1.45039057954518,0,59,0,0,1,0,0,0,0,0,0,0,4.0943445622221,0,0,0,0
2,-11.0395003165211,-5.13006685609839,0,38,1,0,0,0,0,0,5,0,37,1,3.66356164612965,0,1.79175946922805,0,3.63758615972639
1,-0.318750382155754,1.34485962001687,0,23,1,0,0,0,0,0,0,0,2,0,3.17805383034795,0,0,0,1.09861228866811
2,1.43232860821269,0.153994829746109,0,42,1,0,0,0,0,0,0,0,0,1,3.76120011569356,0,0,0,0
2,-0.235792597064897,-1.2717663778015,1,36,1,0,0,0,0,0,0,0,7,0,3.61091791264422,0,0,0,2.07944154167984
2,0.10297246466049,-1.33777609743848,0,35,0,0,1,0,0,0,0,0,7,0,3.58351893845611,0,0,0,2.07944154167984
2,1.17776325216255,0.771419479356372,0,36,1,0,0,0,0,0,0,0,0,1,3.61091791264422,0,0,0,0
2,-0.0694048860320492,0.493547547366289,1,28,1,0,0,0,0,0,0,0,3,0,3.36729582998647,0,0,0,1.38629436111989
2,0.225059185887937,1.04191755012916,0,28,1,0,0,0,0,0,0,0,1,0,3.36729582998647,0,0,0,0.693147180559945
1,1.60767188089759,-2.81740241929586,0,60,0,0,1,0,0,0,0,0,3,0,4.11087386417331,0,0,0,1.38629436111989
1,1.31896572099955,-0.0060684058880961,0,43,1,0,0,0,0,0,0,0,0,0,3.78418963391826,0,0,0,0
1,0.785019999855078,-0.317046695056418,0,40,1,0,0,0,0,0,0,0,1,0,3.71357206670431,0,0,0,0.693147180559945
2,0.420327627150672,-2.93222568215654,0,54,1,0,0,0,0,0,0,0,6,0,4.00733318523247,0,0,0,1.94591014905531
1,0.116446981991709,1.30573488408227,0,26,1,0,0,0,0,0,0,0,1,0,3.29583686600433,0,0,0,0.693147180559945
2,-2.51735539847663,3.13936430063321,0,21,1,0,0,0,0,0,0,1,1,0,3.09104245335832,0,0,0.693147180559945,0.693147180559945
2,0.905196607800873,1.13822302308812,1,29,0,0,0,1,0,0,0,0,1,0,3.40119738166216,0,0,0,0.693147180559945
1,-2.04165732850996,3.59118173741193,0,22,1,0,0,0,0,0,0,1,0,0,3.13549421592915,0,0,0.693147180559945,0
2,0.483562701927712,-3.16260826386047,0,52,0,0,0,1,0,0,0,0,9,0,3.97029191355212,0,0,0,2.30258509299405
1,1.84682282062565,0.551980733872795,1,40,0,0,0,0,1,0,0,0,0,0,3.71357206670431,0,0,0,0
1,1.78155894926569,0.688980667427808,1,37,0,0,1,0,0,0,0,0,0,0,3.63758615972639,0,0,0,0
1,0.301321562733048,2.1664342146862,0,21,0,0,0,0,1,0,0,0,1,0,3.09104245335832,0,0,0,0.693147180559945
1,1.1504837318756,-0.672509110683802,1,45,1,0,0,0,0,0,0,0,1,0,3.8286413964891,0,0,0,0.693147180559945
2,0.430835242083767,0.977717618910815,0,29,1,0,0,0,0,0,0,0,1,1,3.40119738166216,0,0,0,0.693147180559945
1,-1.68550469441245,-3.79290540080486,0,50,1,0,0,0,0,1,0,0,7,1,3.93182563272433,0.693147180559945,0,0,2.07944154167984
1,2.21346835201223,-0.453887763167918,0,48,0,0,1,0,0,0,0,0,0,1,3.89182029811063,0,0,0,0
2,-0.0948143311697103,1.3126017959869,0,21,0,0,1,0,0,0,0,0,3,0,3.09104245335832,0,0,0,1.38629436111989
2,1.3242155344167,1.28906858868766,0,32,0,0,0,0,1,0,0,0,0,0,3.49650756146648,0,0,0,0
1,1.62752637673881,-0.319162216240119,0,47,1,0,0,0,0,0,0,0,0,1,3.87120101090789,0,0,0,0
1,1.73685576486784,-2.18837528738451,0,62,1,0,0,0,0,0,0,0,1,1,4.14313472639153,0,0,0,0.693147180559945
2,-11.1897812615744,2.0318611011325,0,21,1,0,0,0,0,1,2,2,3,0,3.09104245335832,0.693147180559945,1.09861228866811,1.09861228866811,1.38629436111989
1,-5.41312224546313,-4.58019653225129,0,35,1,0,0,0,0,3,0,0,13,0,3.58351893845611,1.38629436111989,0,0,2.63905732961526
2,0.718752434216449,-1.51433617752938,0,46,1,0,0,0,0,0,0,0,3,1,3.85014760171006,0,0,0,1.38629436111989
2,-0.245369724464331,-0.815670050825897,0,34,1,0,0,0,0,0,0,0,5,0,3.55534806148941,0,0,0,1.79175946922805
2,0.929475390229242,2.66258214661922,0,21,0,0,1,0,0,0,0,0,0,1,3.09104245335832,0,0,0,0
1,1.98269855219245,-1.49959839177472,0,53,0,0,1,0,0,0,0,0,1,1,3.98898404656427,0,0,0,0.693147180559945
2,0.805468863703269,3.05986998444025,1,19,0,0,1,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0
1,0.44504246140811,2.55083457040516,0,22,1,0,0,0,0,0,0,0,0,1,3.13549421592915,0,0,0,0
1,0.985853706431199,-0.80396535317498,0,45,1,0,0,0,0,0,0,0,1,0,3.8286413964891,0,0,0,0.693147180559945
2,1.28850098069086,1.35460999867619,0,30,0,0,1,0,0,0,0,0,0,0,3.43398720448515,0,0,0,0
2,0.117751367487398,0.284577510467014,0,31,1,0,0,0,0,0,0,0,2,0,3.46573590279973,0,0,0,1.09861228866811
2,0.306976085388028,-0.515815259270377,0,36,1,0,0,0,0,0,0,0,3,1,3.61091791264422,0,0,0,1.38629436111989
2,-0.841527550649108,-0.332394489755882,0,27,1,0,0,0,0,0,0,0,7,0,3.3322045101752,0,0,0,2.07944154167984
1,0.86713298417813,-0.516159275632167,0,42,1,0,0,0,0,0,0,0,1,0,3.76120011569356,0,0,0,0.693147180559945
2,1.52765578470791,0.774120390204998,0,35,0,0,1,0,0,0,0,0,0,0,3.58351893845611,0,0,0,0
1,0.927384082283976,0.13778991393002,1,33,0,0,1,0,0,0,0,0,2,0,3.52636052461616,0,0,0,1.09861228866811
2,-2.42994818114562,-0.745269837279421,0,24,0,0,0,1,0,1,0,0,6,0,3.2188758248682,0.693147180559945,0,0,1.94591014905531
2,-4.87477409780501,-1.91331443950687,0,25,1,0,0,0,0,0,1,0,21,0,3.25809653802148,0,0.693147180559945,0,3.09104245335832
1,2.14539656303476,0.24160759185736,1,42,0,0,1,0,0,0,0,0,0,1,3.76120011569356,0,0,0,0
2,0.227534906227145,2.64368001499358,0,21,1,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0
1,0.954884835366903,1.84352789799861,1,28,1,0,0,0,0,0,0,0,0,1,3.36729582998647,0,0,0,0
2,-2.31420271011996,-2.54563352928971,0,27,1,0,0,0,0,0,0,0,25,0,3.3322045101752,0,0,0,3.25809653802148
1,0.940602861049213,2.73129277710483,1,21,0,0,1,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0
2,1.23008053540394,1.93204550908061,0,26,0,0,1,0,0,0,0,0,0,1,3.29583686600433,0,0,0,0
1,1.57269862691579,0.664830386970871,0,36,0,0,1,0,0,0,0,0,0,0,3.61091791264422,0,0,0,0
2,0.0952503839857774,1.79297250590923,0,23,1,0,0,0,0,0,0,0,1,1,3.17805383034795,0,0,0,0.693147180559945
2,2.09700661969976,-0.606384360571399,0,49,0,0,1,0,0,0,0,0,0,0,3.91202300542815,0,0,0,0
2,1.90696880566164,-0.145826688753993,0,44,0,0,1,0,0,0,0,0,0,0,3.80666248977032,0,0,0,0
2,0.0644670430955057,0.849471842633672,0,27,1,0,0,0,0,0,0,0,2,1,3.3322045101752,0,0,0,1.09861228866811
2,-0.773005193882445,-1.89929389815239,1,35,1,0,0,0,0,0,0,0,12,0,3.58351893845611,0,0,0,2.56494935746154
2,-1.29730028768032,-2.91670932254527,0,36,1,0,0,0,0,0,0,0,19,1,3.61091791264422,0,0,0,2.99573227355399
1,1.4657862494414,-1.26372068654206,0,46,0,0,1,0,0,0,0,0,2,1,3.85014760171006,0,0,0,1.09861228866811
2,-0.770636809295998,-3.42278610398786,0,45,1,0,0,0,0,0,0,0,15,0,3.8286413964891,0,0,0,2.77258872223978
2,-1.00000896354637,-0.779634498094996,0,28,1,0,0,0,0,0,0,0,9,0,3.36729582998647,0,0,0,2.30258509299405
1,0.224534908696444,1.57455956267831,1,25,1,0,0,0,0,0,0,0,1,0,3.25809653802148,0,0,0,0.693147180559945
2,-2.75707062390013,2.04171829835272,0,21,1,0,0,0,0,0,1,0,1,1,3.09104245335832,0,0.693147180559945,0,0.693147180559945
1,1.0998347986,-1.08019838816627,0,48,1,0,0,0,0,0,0,0,1,0,3.89182029811063,0,0,0,0.693147180559945
1,1.35873840903559,0.0128615435694989,0,37,0,0,1,0,0,0,0,0,1,1,3.63758615972639,0,0,0,0.693147180559945
2,-0.457377454080577,0.904664994024027,0,24,1,0,0,0,0,0,0,0,3,0,3.2188758248682,0,0,0,1.38629436111989
2,1.35873840903559,0.0128615435694989,0,37,0,0,1,0,0,0,0,0,1,1,3.63758615972639,0,0,0,0.693147180559945
1,1.29142447505065,-0.25894837766492,0,39,0,0,1,0,0,0,0,0,1,0,3.68887945411394,0,0,0,0.693147180559945
2,-1.78304266263216,2.64374053791048,0,24,0,0,1,0,0,0,0,1,1,0,3.2188758248682,0,0,0.693147180559945,0.693147180559945
1,1.36185713531089,-1.42515395438564,0,49,0,0,0,0,1,0,0,0,2,0,3.91202300542815,0,0,0,1.09861228866811
2,0.10843068855572,-0.469270868041823,0,35,1,0,0,0,0,0,0,0,3,0,3.58351893845611,0,0,0,1.38629436111989
1,0.688717244131341,-1.79493165066291,0,43,0,0,1,0,0,0,0,0,5,0,3.78418963391826,0,0,0,1.79175946922805
2,-0.516848413450599,-0.224343747161641,0,28,1,0,0,0,0,0,0,0,6,1,3.36729582998647,0,0,0,1.94591014905531
2,-2.64278767130935,0.150706275833146,1,21,1,0,0,0,0,1,0,0,4,0,3.09104245335832,0.693147180559945,0,0,1.6094379124341
1,1.43426062281478,-1.45575491139479,0,53,1,0,0,0,0,0,0,0,1,1,3.98898404656427,0,0,0,0.693147180559945
1,1.85662009908521,0.411205727713357,0,39,0,0,1,0,0,0,0,0,0,1,3.68887945411394,0,0,0,0
2,-1.21669641250337,-4.39516213468828,0,47,1,0,0,0,0,0,0,0,22,0,3.87120101090789,0,0,0,3.13549421592915
2,-0.398711782319224,0.117445002803077,0,28,1,0,0,0,0,0,0,0,4,0,3.36729582998647,0,0,0,1.6094379124341
1,0.672323299652339,-2.71828084821488,0,49,0,0,1,0,0,0,0,0,7,0,3.91202300542815,0,0,0,2.07944154167984
1,0.900507345988551,-0.327945380288627,0,36,0,0,1,0,0,0,0,0,2,0,3.61091791264422,0,0,0,1.09861228866811
1,0.166346668728212,1.71594748176925,1,24,1,0,0,0,0,0,0,0,1,0,3.2188758248682,0,0,0,0.693147180559945
1,1.59595430485181,0.972504256282201,0,35,0,0,0,1,0,0,0,0,0,1,3.58351893845611,0,0,0,0
1,-0.517346268003041,1.05040064864961,0,23,1,0,0,0,0,0,0,0,3,0,3.17805383034795,0,0,0,1.38629436111989
1,-0.144051229525391,0.920367610195471,0,26,1,0,0,0,0,0,0,0,2,0,3.29583686600433,0,0,0,1.09861228866811
2,-0.634740671632785,-0.834543209916967,0,31,1,0,0,0,0,0,0,0,7,0,3.46573590279973,0,0,0,2.07944154167984
2,-11.2463013339089,0.157113964591671,1,30,1,0,0,0,0,0,3,2,14,0,3.43398720448515,0,1.38629436111989,1.09861228866811,2.70805020110221
1,0.501347155737039,1.07663817792598,0,25,0,0,1,0,0,0,0,0,2,1,3.25809653802148,0,0,0,1.09861228866811
2,0.984857507268547,0.413735993887988,0,34,0,0,0,1,0,0,0,0,1,0,3.55534806148941,0,0,0,0.693147180559945
1,0.00945132509903933,0.983113222201044,0,26,1,0,0,0,0,0,0,0,2,1,3.29583686600433,0,0,0,1.09861228866811
1,-0.743040714021144,-0.136007498182938,0,26,1,0,0,0,0,0,0,0,7,1,3.29583686600433,0,0,0,2.07944154167984
1,2.39325501319158,-1.39452942659748,0,60,0,0,0,1,0,0,0,0,0,0,4.11087386417331,0,0,0,0
1,0.325860099484805,2.93634295260844,1,20,1,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0
2,-2.00754106999633,-2.93991434758323,0,36,0,0,1,0,0,1,0,0,10,1,3.61091791264422,0.693147180559945,0,0,2.39789527279837
1,0.901878828149147,2.29379190689644,0,23,0,0,1,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0
2,-0.650546354844033,0.168123613060083,0,26,1,0,0,0,0,0,0,0,5,0,3.29583686600433,0,0,0,1.79175946922805
1,0.863189515650014,-1.22261711075685,0,40,0,0,1,0,0,0,0,0,4,1,3.71357206670431,0,0,0,1.6094379124341
2,0.710538911803974,1.17208024319449,0,28,0,0,0,0,1,0,0,0,1,0,3.36729582998647,0,0,0,0.693147180559945
2,1.60010951580909,-1.07815459987247,0,49,0,0,0,1,0,0,0,0,1,0,3.91202300542815,0,0,0,0.693147180559945
2,-0.0979496273049454,-2.56506959295257,0,46,1,0,0,0,0,0,0,0,8,0,3.85014760171006,0,0,0,2.19722457733622
2,-3.0457071758705,2.30754989368257,0,19,1,0,0,0,0,0,1,0,1,0,2.99573227355399,0,0.693147180559945,0,0.693147180559945
1,0.578039738138346,2.32335597514195,1,24,1,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0
1,1.25317654331177,1.36914805141821,0,31,0,0,0,1,0,0,0,0,0,0,3.46573590279973,0,0,0,0
1,0.927384082283976,0.13778991393002,1,33,0,0,1,0,0,0,0,0,2,0,3.52636052461616,0,0,0,1.09861228866811
2,-6.56929971019489,-0.542710685575555,0,26,0,0,1,0,0,0,3,0,8,0,3.29583686600433,0,1.38629436111989,0,2.19722457733622
1,2.08654774559107,-1.75109175436328,0,56,0,0,1,0,0,0,0,0,1,1,4.04305126783455,0,0,0,0.693147180559945
1,0.714982456951092,0.122286647982903,0,32,0,0,1,0,0,0,0,0,2,0,3.49650756146648,0,0,0,1.09861228866811
2,1.02003588203984,2.00666833317991,0,25,0,0,1,0,0,0,0,0,0,0,3.25809653802148,0,0,0,0
1,0.241163796731662,-0.791291839078542,0,38,1,0,0,0,0,0,0,0,3,0,3.66356164612965,0,0,0,1.38629436111989
2,-1.62352923187557,3.86413600874967,0,20,0,0,1,0,0,0,0,1,0,0,3.04452243772342,0,0,0.693147180559945,0
1,0.816674793668616,2.42943016096807,0,23,0,0,0,1,0,0,0,0,0,0,3.17805383034795,0,0,0,0
1,0.677781523547569,-1.84977561881822,0,49,1,0,0,0,0,0,0,0,3,0,3.91202300542815,0,0,0,1.38629436111989
2,-0.634740671632785,-0.834543209916967,0,31,1,0,0,0,0,0,0,0,7,0,3.46573590279973,0,0,0,2.07944154167984
2,-0.25046299536973,2.19747821674456,0,20,1,0,0,0,0,0,0,0,1,0,3.04452243772342,0,0,0,0.693147180559945
1,1.83050163718765,-3.35664248865237,0,67,0,0,1,0,0,0,0,0,3,0,4.21950770517611,0,0,0,1.38629436111989
1,1.34974130328628,1.13474769276997,0,33,0,0,0,1,0,0,0,0,0,0,3.52636052461616,0,0,0,0
2,-1.7867176658362,1.19672404948343,0,20,0,0,0,1,0,1,0,0,1,0,3.04452243772342,0.693147180559945,0,0,0.693147180559945
1,0.709686961025583,-1.28536272276243,0,40,0,0,1,0,0,0,0,0,4,0,3.71357206670431,0,0,0,1.6094379124341
2,-0.927341190874319,-3.65852991027008,0,45,1,0,0,0,0,0,0,0,17,0,3.8286413964891,0,0,0,2.89037175789616
2,-3.28402813956682,0.607372234855573,0,27,1,0,0,0,0,0,0,1,8,0,3.3322045101752,0,0,0.693147180559945,2.19722457733622
1,0.428284766751212,1.83683698464696,0,22,0,0,1,0,0,0,0,0,1,0,3.13549421592915,0,0,0,0.693147180559945
1,-0.0640625919286604,-1.76413015462598,0,36,0,0,1,0,0,0,0,0,9,0,3.61091791264422,0,0,0,2.30258509299405
2,1.89865355326731,0.30926392994193,0,40,0,0,1,0,0,0,0,0,0,1,3.71357206670431,0,0,0,0
1,0.86713298417813,-0.516159275632167,0,42,1,0,0,0,0,0,0,0,1,0,3.76120011569356,0,0,0,0.693147180559945
2,-2.59197880352693,2.30221674440362,0,24,1,0,0,0,0,0,0,1,2,0,3.2188758248682,0,0,0.693147180559945,1.09861228866811
1,0.949010938126912,-1.86557157198692,0,46,0,0,1,0,0,0,0,0,4,0,3.85014760171006,0,0,0,1.6094379124341
2,0.945722229053016,-0.508677397480083,0,39,0,0,0,1,0,0,0,0,2,0,3.68887945411394,0,0,0,1.09861228866811
2,1.62010228346663,1.44490252381078,1,32,0,0,0,1,0,0,0,0,0,1,3.49650756146648,0,0,0,0
1,1.23008053540394,1.93204550908061,0,26,0,0,1,0,0,0,0,0,0,1,3.29583686600433,0,0,0,0
2,2.01767826511574,-1.58431664123453,0,54,0,0,1,0,0,0,0,0,1,1,4.00733318523247,0,0,0,0.693147180559945
1,0.37419838336821,0.878521004319803,0,27,0,0,0,1,0,0,0,0,2,0,3.3322045101752,0,0,0,1.09861228866811
1,2.09942321462035,-2.21662349145991,0,61,0,0,1,0,0,0,0,0,1,0,4.12713438504509,0,0,0,0.693147180559945
2,1.36314246978987,-1.28348907796973,0,51,1,0,0,0,0,0,0,0,1,1,3.95124371858143,0,0,0,0.693147180559945
1,2.37865337944487,-1.28854763900108,0,57,0,0,1,0,0,0,0,0,0,0,4.06044301054642,0,0,0,0
1,0.521623612371412,0.321941220196285,0,34,1,0,0,0,0,0,0,0,1,0,3.55534806148941,0,0,0,0.693147180559945
1,0.634696594885311,1.2638882782066,0,27,0,0,0,1,0,0,0,0,1,0,3.3322045101752,0,0,0,0.693147180559945
2,-0.779368850806037,-0.73141350760824,1,28,1,0,0,0,0,0,0,0,10,1,3.36729582998647,0,0,0,2.39789527279837
2,-0.601533276218268,-1.69423192301635,0,35,1,0,0,0,0,0,0,0,10,1,3.58351893845611,0,0,0,2.39789527279837
2,-0.56704017205991,-0.537961923612957,0,30,1,0,0,0,0,0,0,0,6,0,3.43398720448515,0,0,0,1.94591014905531
1,1.76623779410639,-1.38833783033503,0,53,0,0,0,0,1,0,0,0,1,0,3.98898404656427,0,0,0,0.693147180559945
1,1.35853087628397,-0.101983208374065,0,44,1,0,0,0,0,0,0,0,0,0,3.80666248977032,0,0,0,0
2,1.66136876729478,-2.51303676562225,0,57,0,0,1,0,0,0,0,0,3,1,4.06044301054642,0,0,0,1.38629436111989
1,0.776862597857542,-4.18415640369405,0,61,0,0,1,0,0,0,0,0,10,0,4.12713438504509,0,0,0,2.39789527279837
2,0.116446981991709,1.30573488408227,0,26,1,0,0,0,0,0,0,0,1,0,3.29583686600433,0,0,0,0.693147180559945
1,0.396864570595399,-1.37788621095267,0,42,1,0,0,0,0,0,0,0,4,1,3.76120011569356,0,0,0,1.6094379124341
2,-0.0738647932890906,-2.12284198643857,0,38,0,0,1,0,0,0,0,0,10,0,3.66356164612965,0,0,0,2.39789527279837
1,0.11921557746582,-1.13957744461107,0,39,1,0,0,0,0,0,0,0,4,0,3.68887945411394,0,0,0,1.6094379124341
1,2.55902164704698,-0.760733655910836,1,53,0,0,1,0,0,0,0,0,0,1,3.98898404656427,0,0,0,0
2,-0.120153162626454,1.88068046502688,0,22,1,0,0,0,0,0,0,0,1,0,3.13549421592915,0,0,0,0.693147180559945
1,-4.57611291008075,-5.84834987861519,0,44,0,0,1,0,0,3,0,0,16,1,3.80666248977032,1.38629436111989,0,0,2.83321334405622
2,-8.62736202342345,3.09714543474124,0,24,1,0,0,0,0,0,1,3,4,0,3.2188758248682,0,0.693147180559945,1.38629436111989,1.6094379124341
1,2.1336025657518,-0.695049064594054,0,50,0,0,1,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0
1,1.70311754446078,0.348460115707784,0,39,0,0,1,0,0,0,0,0,0,0,3.68887945411394,0,0,0,0
1,-0.0941515427888887,1.33058020788246,1,24,1,0,0,0,0,0,0,0,2,0,3.2188758248682,0,0,0,1.09861228866811
1,0.467377555920757,-2.97625052463977,1,54,1,0,0,0,0,0,0,0,7,0,4.00733318523247,0,0,0,2.07944154167984
1,1.23008053540394,1.93204550908061,0,26,0,0,1,0,0,0,0,0,0,1,3.29583686600433,0,0,0,0
2,0.367297667753042,-1.09719905207097,0,41,1,0,0,0,0,0,0,0,3,0,3.73766961828337,0,0,0,1.38629436111989
2,-0.0582521706386533,1.73022689390366,0,23,1,0,0,0,0,0,0,0,1,0,3.17805383034795,0,0,0,0.693147180559945
1,1.63525716578364,0.948251845194633,0,34,0,0,1,0,0,0,0,0,0,1,3.55534806148941,0,0,0,0
1,0.161230074040404,2.80488671011726,0,20,1,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0
2,-0.18568499585085,-3.13748228579832,0,49,1,0,0,0,0,0,0,0,10,0,3.91202300542815,0,0,0,2.39789527279837
